CustomerID,FirstName,LastName,Email,Phone,City,State,Country,SignupDate,LoyaltyPoints
CUST06967,Stacie,Hendricks,stacie.hendricks@example.com,+916539308318,,West Bengal,India,2021-08-09,3706
CUST06968,Ricky,Fields,ricky.fields@example.com,+916346369083,,West Bengal,India,07/11/2024,
CUST06969,Felicia,Silva,felicia.silva@example.com,,Hyderabad,Telangana,india,26/06/2022,
CUST06970,Robert,Pratt,robert.pratt@example.com,+917802215031,Bangalore,Delhi,,14/03/2021,
CUST06971,Brittany,Tucker,brittany.tucker@example.com,+917166417845,Hyderabad,West Bengal,INDIA,,
CUST06972,Madison,Dudley,madison.dudley@example.com,+918084463061,Hyderabad,Tamil Nadu,INDIA,2025-05-16,
CUST06973,Robert,Jones,robert.jones@example.com,+917462521031,Bangalore,West Bengal,INDIA,2023-12-10,
CUST06974,,Miller,brooke.miller@example.com,+918385348297,,Maharashtra,india,2025-04-14,
CUST06975,Jose,Howard,jose.howard@example.com,+917828877717,Delhi,Karnataka,India,,
CUST06976,Deborah,White,deborah.white@example.com,+919374278113,,Delhi,,20/09/2022,
CUST06977,Kimberly,Scott,kimberly.scott@example.com,+919039067544,Hyderabad,Karnataka,India,06/11/2021,
CUST06978,Kimberly,Mcfarland,kimberly.mcfarland@example.com,+919901770150,Hyderabad,Karnataka,INDIA,,
CUST06979,Lisa,Davis,lisa.davis@example.com,+919144834523,Hyderabad,Delhi,India,22/11/2020,
CUST06980,Jane,Johnson,jane.johnson@example.com,+919167374353,Chennai,Maharashtra,India,02/12/2022,2632
CUST06981,William,Abbott,william.abbott@example.com,+916853064851,Chennai,,India,20/11/2023,1079
CUST06982,Sarah,Murphy,sarah.murphy@example.com,+916187666038,Kolkata,Karnataka,india,2020-09-07,145
CUST06983,James,Beck,james.beck@example.com,+916190586743,Hyderabad,,India,2023-06-06,
CUST06984,Caitlin,Johnson,caitlin.johnson@example.com,+918807360036,Hyderabad,Tamil Nadu,INDIA,2022-04-07,3384
CUST06985,Kristen,Friedman,kristen.friedman@example.com,+919290783507,Pune,Maharashtra,india,25/04/2025,
CUST06986,Sheila,Smith,sheila.smith@example.com,+918983498381,Delhi,Tamil Nadu,,11/01/2025,
CUST06987,Michael,Cox,michael.cox@example.com,+916097212119,Kolkata,,INDIA,19/08/2020,
CUST06988,Raymond,Payne,raymond.payne@example.com,+919404564013,Kolkata,Telangana,india,,4763
CUST06989,Molly,Lopez,molly.lopez@example.com,+919508070574,Bangalore,Maharashtra,,,
CUST06990,William,Nolan,william.nolan@example.com,+916628875808,Pune,Telangana,India,10/02/2024,26
CUST06991,James,Jackson,james.jackson@example.com,+917772766059,Bangalore,West Bengal,India,02/01/2021,
CUST06992,Vincent,Fox,vincent.fox@example.com,+917626636525,Chennai,West Bengal,india,,2423
CUST06993,Carrie,Owens,carrie.owens@example.com,+916667429999,Chennai,Delhi,india,,1269
CUST06994,Karen,Campos,karen.campos@example.com,+916686448190,Bangalore,Telangana,India,,
CUST06995,Michelle,Mendoza,michelle.mendoza@example.com,+916925059303,,Maharashtra,India,,
CUST06996,Alexander,Mckenzie,alexander.mckenzie@example.com,+917949035311,Mumbai,Telangana,india,2022-06-02,
CUST06997,Randall,Johnson,randall.johnson@example.com,+918610903161,Pune,Telangana,INDIA,,
CUST06998,Daniel,Peterson,daniel.peterson@example.com,+917676855181,Mumbai,Telangana,INDIA,06/07/2023,
CUST06999,Matthew,Gilmore,matthew.gilmore@example.com,+918562223923,Delhi,Delhi,,09/03/2023,
CUST07000,Steven,Gonzales,steven.gonzales@example.com,+917959047180,Mumbai,Telangana,India,,
CUST07001,Kimberly,Jensen,kimberly.jensen@example.com,+919547756277,,Maharashtra,india,,3046
CUST07002,Ronald,Stewart,ronald.stewartexample.com,+917285028918,Kolkata,Maharashtra,INDIA,,
CUST07003,Joseph,Mcgee,joseph.mcgee@example.com,+918741188361,,West Bengal,,2021-01-07,
CUST07004,Mark,Baker,mark.baker@example.com,+917742225498,Pune,West Bengal,INDIA,2024-02-07,
CUST07005,Pamela,Burton,pamela.burton@example.com,+917475718477,Chennai,Tamil Nadu,INDIA,,
CUST07006,Alan,,alan.chavez@example.com,+919098237008,,Tamil Nadu,India,30/05/2023,3666
CUST07007,Melanie,Stewart,melanie.stewart@example.com,+919964123858,Chennai,West Bengal,INDIA,2023-01-17,
CUST07008,Jennifer,James,jennifer.james@example.com,+917388656953,Mumbai,Karnataka,,,
CUST07009,George,Ho,george.hoexample.com,+917307671528,Hyderabad,Telangana,,25/10/2021,2591
CUST07010,Janet,Mooney,janet.mooney@example.com,+916841892491,,Maharashtra,INDIA,17/11/2022,415
CUST07011,Andrea,Simmons,andrea.simmons@example.com,+919707655947,Delhi,Maharashtra,india,,3584
CUST07012,Heather,Griffith,heather.griffith@example.com,+919526013972,,Maharashtra,india,,2292
CUST07013,Michaela,Pratt,michaela.pratt@example.com,+917859145208,Pune,Maharashtra,INDIA,,
CUST07014,Christopher,Young,christopher.young@example.com,+917231351615,Bangalore,,india,24/11/2021,
CUST07015,Julia,Garcia,julia.garcia@example.com,+918106874651,Bangalore,Delhi,india,,
CUST07016,William,Hopkins,william.hopkins@example.com,+919507322472,Bangalore,,india,16/09/2020,
CUST07017,Richard,Horn,richard.horn@example.com,+917368352832,Pune,Telangana,india,,
CUST07018,Mary,Larsen,mary.larsen@example.com,+919257521666,Hyderabad,,india,2024-09-25,274
CUST07019,Rebekah,Mack,rebekah.mack@example.com ,+916858451838,Chennai,Maharashtra,INDIA,,
CUST07020,Tammy,Miller,tammy.miller@example.com,+917035718597,,Tamil Nadu,,2022-04-07,1314
CUST07021,Bethany,Greer,bethany.greer@example.com,+917973058204,Delhi,West Bengal,INDIA,,335
CUST07022,David,Austin,david.austin@example.com,+917973862361,Delhi,Maharashtra,india,07/05/2023,
CUST07023,Barbara,Mendez,barbara.mendez@example.com ,+919772192906,Kolkata,,INDIA,,
CUST07024,Gary,Gilmore,gary.gilmore@example.com,+918464419455,Hyderabad,,India,2023-06-15,1679
CUST07025,Ashley,Phelps,ashley.phelps@example.com,+916982032942,,West Bengal,india,,
CUST07026,Larry,Garcia,larry.garcia@example.com,+919829600718,Kolkata,Tamil Nadu,,2023-06-12,
CUST07027,Todd,French,todd.french@example.com,+919329055401,Bangalore,,,,
CUST07028,Corey,Gonzalez,corey.gonzalez@example.com,+916231048937,,,INDIA,,
CUST07029,Patrick,Nelson,patrick.nelson@example.com,+917253301562,,Delhi,,2023-12-12,
CUST07030,Joseph,Herrera,joseph.herrera@example.com,+916176327604,Kolkata,Tamil Nadu,,10/12/2022,
CUST07031,Selena,Kline,selena.kline@example.com,+918024398015,Bangalore,,INDIA,2022-05-31,
CUST07032,Mary,Harris,mary.harris@example.com,+919572911845,Pune,Tamil Nadu,India,25/12/2023,
CUST07033,Trevor,Odom,trevor.odom@example.com,+918617384311,Pune,Karnataka,india,2025-07-10,
CUST07034,Kathleen,Bryan,kathleen.bryan@example.com,+916942769709,Delhi,West Bengal,,2023-10-23,3839
CUST07035,Christine,Poole,christine.poole@example.com,+917675030299,Kolkata,Delhi,India,,
CUST07036,Peter,Moreno,peter.moreno@example.com,+918407109393,,Karnataka,INDIA,2022-11-02,2100
CUST07037,Sharon,Velez,sharon.velez@example.com,+917602495568,Mumbai,Karnataka,INDIA,,
CUST07038,Perry,Wagner,perry.wagnerexample.com,+918950361184,Mumbai,Delhi,India,2024-04-23,644
CUST07039,Nicole,Ballard,nicole.ballard@example.com,+917641593301,Mumbai,,india,19/09/2021,
CUST07040,Krystal,Taylor,krystal.taylor@example.com ,+919962126466,Pune,Telangana,INDIA,2025-02-17,
CUST07041,Nancy,Jones,nancy.jones@example.com,+917134266567,Delhi,Delhi,INDIA,24/11/2023,741
CUST07042,Richard,Cooper,richard.cooperexample.com,+916611271001,Mumbai,Maharashtra,india,17/12/2021,
CUST07043,Jessica,Hughes,jessica.hughes@example.com,+916557664607,Delhi,Delhi,,21/08/2022,
CUST07044,Ryan,Jones,ryan.jones@example.com,+916196210934,Delhi,,India,2023-08-11,1683
CUST07045,Robin,Brown,robin.brown@example.com,+919475361656,Delhi,,INDIA,2024-12-23,
CUST07046,Christopher,Sherman,christopher.sherman@example.com,+916212620863,Hyderabad,Maharashtra,India,,
CUST07047,Harold,Houston,harold.houston@example.com,+918121464321,Pune,Tamil Nadu,India,,
CUST07048,Megan,Bryan,megan.bryan@example.com,+919659841587,Chennai,Karnataka,,28/10/2021,1479
CUST07049,Dean,Drake,dean.drake@example.com,+916675990750,Mumbai,Delhi,,2022-09-22,
CUST07050,Linda,Peterson,linda.peterson@example.com,+919673438815,Hyderabad,West Bengal,india,11/01/2021,
CUST07051,Jessica,Hudson,jessica.hudson@example.com,+916418059817,Mumbai,Maharashtra,India,05/06/2024,
CUST07052,Kimberly,Hernandez,kimberly.hernandez@example.com,+916031493573,Mumbai,Maharashtra,,2025-01-09,
CUST07053,Regina,Gutierrez,regina.gutierrez@example.com,+916058437756,Chennai,Telangana,INDIA,,
CUST07054,Jonathan,Sanders,jonathan.sanders@example.com,+916442305604,,,INDIA,02/06/2024,4607
CUST07055,Sierra,Gonzales,sierra.gonzales@example.com,+916934951045,Chennai,Tamil Nadu,india,20/08/2020,603
CUST07056,Joseph,Collins,joseph.collins@example.com,+917362628188,Pune,Maharashtra,INDIA,13/02/2024,
CUST07057,Ricardo,Stevens,ricardo.stevens@example.com,,,Delhi,india,,
CUST07058,,Smith,michelle.smith@example.com,+917210245081,,Telangana,India,2021-07-06,558
CUST07059,Marvin,Miller,marvin.miller@example.com,+917210594032,Mumbai,Delhi,india,2021-05-28,
CUST07060,Christopher,Richards,christopher.richards@example.com,+918270060755,Chennai,West Bengal,India,2025-01-22,
CUST07061,Michael,Bryant,michael.bryant@example.com,+918372393325,Chennai,Telangana,india,18/06/2022,
CUST07062,Jill,Hughes,jill.hughes@example.com,+918170589013,Pune,Telangana,INDIA,,
CUST07063,Lauren,George,lauren.george@example.com,+918015133532,Hyderabad,Karnataka,INDIA,2021-03-31,
CUST07064,John,Nguyen,john.nguyen@example.com,+919461019612,Kolkata,Tamil Nadu,INDIA,,1043
CUST07065,Jamie,Hood,jamie.hood@example.com,+919702898875,,Karnataka,INDIA,,
CUST07066,Teresa,,teresa.smith@example.com,+917624434117,Mumbai,Tamil Nadu,,,3637
CUST07067,Timothy,Mccall,timothy.mccall@example.com,+919695614591,Kolkata,Tamil Nadu,india,2021-12-04,
CUST07068,Corey,Jenkins,corey.jenkins@example.com,+917244120566,Kolkata,Delhi,,,
CUST07069,Danielle,Roberson,danielle.roberson@example.com,+916963163613,Kolkata,Delhi,,,
CUST07070,David,Brown,david.brown@example.com,+919881436777,Pune,Telangana,INDIA,2021-12-04,
CUST07071,Samuel,Smith,samuel.smith@example.com,+916818057365,Chennai,Maharashtra,india,2022-01-05,1538
CUST07072,Dennis,Hinton,dennis.hinton@example.com,+919789242047,Chennai,Telangana,india,,4248
CUST07073,Zachary,Velasquez,zachary.velasquez@example.com,+916439452159,,Maharashtra,INDIA,17/04/2022,
CUST07074,Brenda,Williams,brenda.williams@example.com,+917372479728,Bangalore,Tamil Nadu,INDIA,26/11/2023,2770
CUST07075,Michael,Jackson,michael.jackson@example.com,,Pune,Karnataka,,,
CUST07076,Timothy,Norton,timothy.norton@example.com,+919977661175,Bangalore,Karnataka,INDIA,2024-09-05,
CUST07077,Angela,Myers,angela.myers@example.com,+919430682728,Hyderabad,Delhi,india,23/01/2021,
CUST07078,Antonio,Thomas,antonio.thomas@example.com,+919497414591,Bangalore,Telangana,,24/05/2022,1968
CUST07079,Lisa,Lawson,lisa.lawson@example.com,+916758759128,Chennai,,INDIA,27/11/2022,3904
CUST07080,Lindsey,Madden,lindsey.madden@example.com,+918948675362,Bangalore,Maharashtra,INDIA,,
CUST07081,Christopher,Armstrong,christopher.armstrong@example.com,+916414996092,Pune,Tamil Nadu,India,2021-09-22,
CUST07082,Brian,Contreras,brian.contreras@example.com,+919613982928,Pune,,,27/02/2021,3148
CUST07083,John,Bauer,john.bauer@example.com,+916461079624,,Maharashtra,INDIA,,4011
CUST07084,Brian,Horne,brian.horne@example.com,+917673436771,Hyderabad,Telangana,India,25/07/2022,
CUST07085,Kent,Miller,kent.miller@example.com,+919416317811,Bangalore,,,2024-07-02,
CUST07086,Mary,Hernandez,mary.hernandez@example.com,+916030121943,Bangalore,Telangana,india,11/11/2021,979
CUST07087,Noah,Parrish,noah.parrish@example.com,+917716555559,Mumbai,Delhi,,,
CUST07088,Adam,Roberts,adam.roberts@example.com,+918796783481,Bangalore,Delhi,,08/07/2024,
CUST07089,Tyler,Williams,tyler.williams@example.com,+916752903020,Kolkata,Karnataka,India,2023-03-14,
CUST07090,Gary,Weaver,gary.weaver@example.com,+916897774444,Kolkata,Karnataka,India,01/12/2022,2543
CUST07091,Kenneth,Moore,kenneth.moore@example.com,+919996420818,Bangalore,,INDIA,2023-03-15,
CUST07092,Christopher,Martinez,christopher.martinez@example.com,+917556226034,,Karnataka,india,2024-12-02,
CUST07093,Pamela,Ramirez,pamela.ramirez@example.com,+919343332161,Bangalore,Telangana,India,2022-08-02,
CUST07094,Jodi,Herring,jodi.herring@example.com,+918070717150,Delhi,Tamil Nadu,INDIA,2024-04-21,668
CUST07095,Crystal,Gibson,crystal.gibson@example.com,+919211777601,Chennai,Tamil Nadu,INDIA,2023-03-09,
CUST07096,Amber,Perry,amber.perry@example.com,+917122404903,Delhi,,,2023-02-22,
CUST07097,Tamara,Lewis,tamara.lewis@example.com,+919744984232,,Karnataka,INDIA,30/10/2023,3864
CUST07098,Meredith,Ray,meredith.ray@example.com,+918128876563,Delhi,,India,2023-07-28,4081
CUST07099,Krista,Davis,krista.davis@example.com,+918930725387,Hyderabad,Karnataka,INDIA,2024-01-14,
CUST07100,Jillian,Gilmore,jillian.gilmore@example.com,+917463009400,Kolkata,Karnataka,India,2025-03-04,1355
CUST07101,Annette,Wyatt,annette.wyatt@example.com,+917081179358,Kolkata,Maharashtra,india,05/02/2021,
CUST07102,Dale,Bradley,dale.bradley@example.com,+919017170344,Bangalore,Delhi,INDIA,18/05/2024,
CUST07103,Anne,Frost,anne.frost@example.com,+917994812133,Chennai,Maharashtra,india,2021-05-16,
CUST07104,Lauren,Riggs,lauren.riggs@example.com,+918203398821,,,,2023-05-31,1745
CUST07105,Kathryn,Golden,kathryn.golden@example.com,+919076007048,Delhi,Tamil Nadu,india,,
CUST07106,Brian,Frank,brian.frank@example.com,+917331172284,Bangalore,West Bengal,,,
CUST07107,Katie,Thompson,katie.thompson@example.com,+918680151726,Delhi,Telangana,INDIA,2025-02-23,
CUST07108,Elizabeth,Fuller,elizabeth.fuller@example.com ,+919331933183,Mumbai,West Bengal,,15/08/2021,
CUST07109,Thomas,Taylor,thomas.taylor@example.com,+918381632629,Kolkata,Telangana,India,18/12/2024,
CUST07110,Brandon,Bartlett,brandon.bartlett@example.com,+916170089359,Bangalore,Maharashtra,,2020-08-23,
CUST07111,Janice,Lopez,janice.lopez@example.com,+917505451355,Bangalore,Karnataka,INDIA,2022-03-05,4062
CUST07112,Kim,Allison,kim.allison@example.com,+918875411367,,Telangana,India,,469
CUST07113,Lawrence,Baird,lawrence.baird@example.com,+917411858563,Bangalore,West Bengal,INDIA,2025-06-07,
CUST07114,Peter,Ritter,peter.ritter@example.com,+917345152123,Mumbai,West Bengal,india,11/04/2025,4887
CUST07115,Frank,Rios,frank.rios@example.com,+918224064496,Bangalore,Telangana,,2022-09-23,
CUST07116,Denise,Jones,denise.jones@example.com,+919359383636,Bangalore,Delhi,india,2022-10-06,
CUST07117,Kimberly,Gill,kimberly.gill@example.com,+918158712425,Kolkata,Tamil Nadu,INDIA,2025-02-23,
CUST07118,Joshua,Conrad,joshua.conrad@example.com ,+917818773976,Bangalore,,india,,3160
CUST07119,,Fuller,christine.fullerexample.com,+916928601420,Chennai,,INDIA,2022-09-01,
CUST07120,Michele,Stone,michele.stone@example.com,+919664708010,Hyderabad,West Bengal,,,
CUST07121,Amanda,Hall,amanda.hall@example.com,+919367814440,Hyderabad,Maharashtra,India,2023-04-13,
CUST07122,Nathan,Malone,nathan.malone@example.com,+916756523816,Bangalore,Maharashtra,india,2022-11-03,
CUST07123,Michelle,Moses,michelle.moses@example.com,+918634110291,Kolkata,Maharashtra,India,13/01/2023,
CUST07124,Amy,Powers,amy.powers@example.com,+917831657827,Mumbai,Telangana,,10/04/2021,
CUST07125,Erin,Miles,erin.miles@example.com,+917715726426,Chennai,Delhi,,21/02/2021,
CUST07126,Jennifer,Mitchell,jennifer.mitchell@example.com,+917390244083,Kolkata,Telangana,,01/01/2021,
CUST07127,Elizabeth,Gilbert,elizabeth.gilbert@example.com,+917693623787,Kolkata,Maharashtra,india,,1601
CUST07128,Richard,Young,richard.youngexample.com,+916746280222,Bangalore,West Bengal,INDIA,05/05/2025,
CUST07129,Patrick,Taylor,patrick.taylor@example.com ,+917840393811,Kolkata,Karnataka,India,2024-10-15,3822
CUST07130,Christopher,Weaver,christopher.weaver@example.com,+918589509862,Chennai,Tamil Nadu,india,2024-04-05,2576
CUST07131,Miranda,Contreras,miranda.contreras@example.com,+919109918233,Kolkata,West Bengal,India,2021-05-28,
CUST07132,Adam,Cox,adam.cox@example.com,+916837121448,Chennai,Tamil Nadu,india,,
CUST07133,Joanna,Kline,joanna.kline@example.com,+918705443838,Kolkata,Maharashtra,india,2025-02-24,
CUST07134,Autumn,Hicks,autumn.hicks@example.com,+919293632537,Pune,Telangana,India,17/08/2020,
CUST07135,Michele,Petersen,michele.petersen@example.com,+919237382846,Pune,Karnataka,india,,
CUST07136,Daniel,Robinson,daniel.robinson@example.com,+919307502751,Pune,Maharashtra,,,3017
CUST07137,Thomas,Vega,thomas.vega@example.com,+917937852821,,West Bengal,India,,
CUST07138,Zachary,Hall,zachary.hall@example.com,+918525799069,Mumbai,Delhi,INDIA,2023-09-17,1732
CUST07139,Michelle,Thomas,michelle.thomas@example.com,,Mumbai,West Bengal,india,,3895
CUST07140,Brandon,Rice,brandon.rice@example.com,+917315875009,,Telangana,INDIA,2023-01-07,3618
CUST07141,Matthew,Armstrong,matthew.armstrong@example.com,+919882914085,,Telangana,India,,287
CUST07142,Zachary,King,zachary.kingexample.com,+916558489779,Chennai,,india,17/11/2024,
CUST07143,Thomas,Williams,thomas.williams@example.com,+917000951817,Mumbai,West Bengal,,30/11/2024,
CUST07144,Kelly,Sanchez,kelly.sanchez@example.com,+916321631667,Mumbai,Maharashtra,india,2020-11-03,
CUST07145,Matthew,Allen,matthew.allen@example.com,+918882286932,,Karnataka,,07/07/2022,179
CUST07146,Jennifer,Ochoa,jennifer.ochoa@example.com,+916599435646,Pune,Telangana,India,04/07/2021,2442
CUST07147,Jonathan,Turner,jonathan.turner@example.com,+916650322666,Mumbai,Delhi,INDIA,2025-01-31,4212
CUST07148,Alexander,Gardner,alexander.gardner@example.com,+918594094559,Mumbai,Maharashtra,India,,
CUST07149,Alicia,Thornton,alicia.thornton@example.com,+916144545711,Kolkata,,INDIA,2022-11-06,
CUST07150,Sandra,Pope,sandra.pope@example.com,+919287505143,,Maharashtra,INDIA,20/11/2024,
CUST07151,Donna,Livingston,donna.livingston@example.com,+916365735453,,Maharashtra,India,18/11/2022,
CUST07152,Carly,Chapman,carly.chapmanexample.com,+916664570250,Kolkata,Tamil Nadu,INDIA,13/09/2023,74
CUST07153,Karen,Miller,karen.millerexample.com,+919722889793,Mumbai,Tamil Nadu,india,06/04/2022,3503
CUST07154,Michelle,Henderson,michelle.henderson@example.com,+917184788505,Hyderabad,Maharashtra,India,2021-08-25,
CUST07155,Janet,Leonard,janet.leonard@example.com ,+917170028414,Delhi,Telangana,,2022-09-02,
CUST07156,Jade,Wilkinson,jade.wilkinsonexample.com,+917232475831,Mumbai,,india,,
CUST07157,Alexandra,Conner,alexandra.conner@example.com,+919705123782,Pune,,,18/01/2022,571
CUST07158,Benjamin,Walker,benjamin.walker@example.com,+916232586882,Chennai,,india,,
CUST07159,Robert,Ramirez,robert.ramirez@example.com,+917123817646,Bangalore,Tamil Nadu,INDIA,,
CUST07160,Eric,Murphy,eric.murphy@example.com,+919588438167,Hyderabad,Karnataka,,2023-09-18,
CUST07161,David,Rodriguez,david.rodriguez@example.com,+919879075967,Chennai,Maharashtra,INDIA,06/12/2022,4820
CUST07162,,Wallace,jeffrey.wallace@example.com,+918775808696,Pune,Tamil Nadu,india,29/12/2022,3542
CUST07163,Chad,Jones,chad.jones@example.com ,+919465355780,Hyderabad,Telangana,INDIA,,
CUST07164,,Chapman,diana.chapman@example.com,+916778483066,Delhi,Maharashtra,India,23/06/2025,
CUST07165,Timothy,Thompson,timothy.thompson@example.com ,+916722305030,Chennai,Maharashtra,INDIA,20/03/2022,
CUST07166,Danielle,Ruiz,danielle.ruiz@example.com,+917363838390,,Karnataka,INDIA,,
CUST07167,Maureen,Sellers,maureen.sellers@example.com,+918806066485,,Tamil Nadu,India,,
CUST07168,Dawn,Morgan,dawn.morgan@example.com,+917004562176,Pune,Maharashtra,India,23/12/2021,566
CUST07169,Joseph,Rogers,joseph.rogers@example.com,+919582311056,Bangalore,Tamil Nadu,india,2025-01-28,
CUST07170,Kevin,Ortiz,kevin.ortiz@example.com,+919557713808,,Delhi,India,,
CUST07171,Rodney,Dunn,rodney.dunn@example.com,+919595543125,Chennai,Maharashtra,india,2022-08-08,
CUST07172,Sarah,Franco,sarah.francoexample.com ,+917343017234,Bangalore,West Bengal,,2022-02-28,
CUST07173,Julie,Peck,julie.peck@example.com,+917193625708,Kolkata,West Bengal,,,4414
CUST07174,Tracy,Wood,tracy.woodexample.com,+916285152983,,Telangana,India,09/09/2023,
CUST07175,Charlene,Rowe,charlene.rowe@example.com,+917155233312,Pune,Tamil Nadu,india,2022-11-21,2677
CUST07176,John,Rogers,john.rogers@example.com,+919962464703,Delhi,Karnataka,INDIA,16/08/2021,3947
CUST07177,Sergio,Gray,sergio.gray@example.com,+918731460149,Bangalore,Maharashtra,INDIA,13/07/2022,
CUST07178,,Perry,audrey.perry@example.com,+917723793580,Delhi,Telangana,INDIA,2020-08-18,
CUST07179,Shelby,Warren,shelby.warren@example.com,+917829953388,,Delhi,INDIA,,
CUST07180,Jodi,Harvey,jodi.harvey@example.com,+918395681739,Chennai,Tamil Nadu,INDIA,2024-03-28,
CUST07181,Kerri,Johnson,kerri.johnson@example.com,+916155037816,Kolkata,Tamil Nadu,INDIA,2023-01-09,
CUST07182,Larry,Williams,larry.williams@example.com,+919460813576,Delhi,Telangana,INDIA,2023-11-28,
CUST07183,Ryan,Cervantes,ryan.cervantes@example.com ,+919828681235,Chennai,Karnataka,India,,
CUST07184,Emma,Carter,emma.carter@example.com,+919452383502,Chennai,Telangana,,2021-05-26,2934
CUST07185,Wendy,Martin,wendy.martinexample.com,+918872434705,Delhi,Karnataka,India,07/06/2024,
CUST07186,Stephanie,Martinez,stephanie.martinez@example.com,+916122709698,Mumbai,Karnataka,India,,2525
CUST07187,Alexis,Hall,alexis.hallexample.com,+916996750123,Pune,West Bengal,India,,
CUST07188,,Howard,nancy.howard@example.com,+917542388429,Delhi,West Bengal,India,2021-01-04,2865
CUST07189,Michael,Ward,michael.ward@example.com,+917574239305,Bangalore,,india,,
CUST07190,Chase,Mcdonald,chase.mcdonald@example.com,+916780215997,Pune,Maharashtra,india,2021-02-23,
CUST07191,William,Long,william.long@example.com,+917468934411,Mumbai,Telangana,,,4210
CUST07192,Hailey,Kemp,hailey.kemp@example.com,+918719724395,Delhi,Karnataka,INDIA,2021-10-08,
CUST07193,Patricia,Beasley,patricia.beasley@example.com,+916674181877,Bangalore,Tamil Nadu,India,15/10/2020,
CUST07194,Lindsay,Chandler,lindsay.chandler@example.com,+919244886804,Kolkata,Delhi,INDIA,,
CUST07195,Laura,Williams,laura.williams@example.com,+918979192499,Mumbai,,india,2023-12-24,171
CUST07196,Kaitlyn,Wilson,kaitlyn.wilson@example.com,+919675327502,,,,12/10/2024,
CUST07197,Tara,Acosta,tara.acosta@example.com,+917099744792,Bangalore,,,28/11/2021,
CUST07198,Jennifer,Lee,jennifer.leeexample.com,+918626821661,Pune,West Bengal,India,,1870
CUST07199,Lori,Fisher,lori.fisher@example.com,+916462952900,Chennai,Delhi,,13/11/2020,2004
CUST07200,Daniel,King,daniel.king@example.com,+916699546564,Bangalore,Telangana,,03/12/2024,
CUST07201,,Mercado,michael.mercado@example.com,+917372456841,Hyderabad,Telangana,India,,
CUST07202,Brandon,Hardin,brandon.hardin@example.com,+916229027337,Delhi,West Bengal,india,2021-01-24,4937
CUST07203,Anthony,Ball,anthony.ball@example.com,,Pune,West Bengal,india,26/11/2022,
CUST07204,Mark,Baker,mark.baker@example.com,+916833743614,Hyderabad,Maharashtra,india,2023-03-12,2164
CUST07205,Kathleen,Haynes,kathleen.haynes@example.com,+918231230338,Pune,,india,,
CUST07206,James,Pruitt,james.pruitt@example.com,+918767878456,Bangalore,Telangana,India,16/09/2023,
CUST07207,Anthony,Johnston,anthony.johnston@example.com ,+919556026894,Mumbai,,INDIA,2024-12-26,2995
CUST07208,Amanda,Adams,amanda.adams@example.com,+916988691958,Delhi,Tamil Nadu,India,2025-05-01,4471
CUST07209,Jerome,Todd,jerome.todd@example.com,+916554832066,,Karnataka,INDIA,,1288
CUST07210,Ashley,Bowen,ashley.bowen@example.com,+918485381372,Pune,Delhi,india,2024-11-07,
CUST07211,Randy,Thompson,randy.thompson@example.com,+917765977936,Kolkata,Tamil Nadu,INDIA,2022-07-28,
CUST07212,Paul,Gibson,paul.gibson@example.com,+917384857295,Bangalore,Maharashtra,INDIA,29/07/2021,
CUST07213,Anthony,Figueroa,anthony.figueroa@example.com,+918195095091,Mumbai,Karnataka,India,2023-07-04,
CUST07214,Ashley,Alvarado,ashley.alvarado@example.com,+917172228674,Bangalore,,India,11/04/2023,
CUST07215,Steve,Carter,steve.carter@example.com,+918492306318,Delhi,Delhi,India,12/10/2020,2979
CUST07216,David,Webb,david.webb@example.com,+918224232175,,,india,2021-01-25,741
CUST07217,Mark,Hicks,mark.hicks@example.com,+917098613506,Chennai,West Bengal,India,,
CUST07218,Michael,Allen,michael.allen@example.com,+918395122252,Mumbai,Tamil Nadu,india,2023-12-04,
CUST07219,Taylor,Martin,taylor.martin@example.com,+919982837175,Chennai,Delhi,,,
CUST07220,Zachary,Phillips,zachary.phillips@example.com,+919830913134,Kolkata,Karnataka,INDIA,,2577
CUST07221,Francisco,Pope,francisco.pope@example.com,+916296494405,Delhi,,INDIA,,335
CUST07222,Megan,Byrd,megan.byrd@example.com,+919355358983,Delhi,Tamil Nadu,INDIA,19/06/2024,
CUST07223,Chad,Washington,chad.washington@example.com,+918998564613,Delhi,Maharashtra,,2022-10-20,
CUST07224,Kyle,Oconnell,kyle.oconnell@example.com,+916086442141,Chennai,Delhi,India,,
CUST07225,Brian,Hardy,brian.hardy@example.com,+916926592409,Hyderabad,Telangana,india,,4186
CUST07226,Tony,Abbott,tony.abbott@example.com,+916166474102,Bangalore,Delhi,india,21/09/2021,
CUST07227,Pamela,Jones,pamela.jones@example.com,+919125571661,,West Bengal,INDIA,,
CUST07228,Bruce,Henderson,bruce.henderson@example.com,,Pune,Telangana,india,2024-06-11,
CUST07229,Eric,Curry,eric.curry@example.com,+917826158099,Pune,Maharashtra,india,23/06/2023,3452
CUST07230,Stephanie,Macias,stephanie.macias@example.com ,+919896067349,,Telangana,INDIA,,
CUST07231,Edward,Greene,edward.greene@example.com,+919712499973,Bangalore,,India,,2898
CUST07232,Kristen,Orr,kristen.orr@example.com,+919168531930,Chennai,Maharashtra,INDIA,,
CUST07233,Bonnie,Jordan,bonnie.jordan@example.com,+917233119493,Mumbai,Telangana,India,24/06/2024,
